Date,MAX,MIN,EVP,SSH,Glob_Rad,Diff_Rad
1990-03-29,33.7,15.8,8.5,10.2,17.674999999999997,7.98
1990-03-30,36.1,17.2,8.9,9.7,17.45,2.68
1990-03-31,36.8,15.6,9.9,10.6,18.28,1.9
1990-04-01,35.8,16.7,9.3,10.8,16.23,6.249473684210527
1990-04-02,36.4,13.9,11.6,10.5,18.32,6.176756756756757
1990-04-03,36.3,15.5,7.5,10.6,20.07,6.075540540540541
1990-04-04,36.3,13.5,9.7,11.0,19.78,2.86
1990-04-05,37.2,14.4,10.0,10.6,20.63,2.79
1990-04-06,36.5,15.5,10.3,10.7,21.015,4.59
1990-04-07,36.3,15.7,9.2,10.6,21.4,4.48
1990-04-08,37.4,20.0,9.1,10.7,21.125,4.67
1990-04-09,37.2,15.8,8.7,10.5,20.85,5.13
1990-04-10,37.1,15.0,7.3,10.1,20.020000000000003,6.82
1990-04-11,38.8,18.1,7.4,10.5,19.19,9.35
1990-04-12,39.5,22.0,11.6,10.5,21.18,9.63
1990-04-13,39.3,18.6,10.4,9.8,10.37,5.61
1990-04-14,36.0,18.0,13.1,11.1,20.97,5.33
1990-04-15,37.6,17.6,8.8,11.3,18.2,3.38
1990-04-16,39.3,17.9,9.7,11.3,13.43,6.736052631578947
1990-04-17,38.6,19.6,9.3,11.0,12.59,6.579189189189189
1990-04-18,40.0,20.6,10.4,11.0,11.75,6.5856756756756765
1990-04-19,40.1,21.0,12.6,11.3,22.95,5.2
1990-04-20,38.1,18.1,11.7,11.7,22.09,5.4
1990-04-21,36.7,18.0,12.1,11.7,23.871025641025643,5.39
1990-04-22,36.8,15.4,10.2,11.6,24.013076923076923,5.94
1990-04-23,37.9,18.8,12.6,11.3,24.30294871794872,6.29
1990-04-24,39.3,19.2,6.2,11.3,22.16,6.11
1990-04-25,40.6,19.6,8.7,11.1,24.38,4.31
1990-04-26,41.3,22.5,12.1,11.0,24.79,5.01
1990-04-27,40.3,22.4,12.6,11.0,24.93,5.0
1990-04-28,40.6,20.1,11.2,10.7,25.07,5.35
1990-04-29,39.2,21.0,11.0,11.0,22.81,4.81
1990-04-30,37.8,21.5,10.8,11.5,23.57,5.45
1990-05-01,37.6,19.6,10.6,11.7,21.61,6.89
1990-05-02,35.6,17.8,10.9,11.7,20.87,8.32
1990-05-03,37.3,22.0,10.8,10.8,21.86,5.61
1990-05-04,39.0,20.4,10.4,11.3,23.19,5.45
1990-05-05,38.7,22.7,8.0,10.2,23.82,6.23
1990-05-06,40.0,24.2,9.6,10.3,21.89,7.17
1990-05-07,38.2,22.6,8.5,10.9,20.97,4.68
1990-05-08,38.3,24.4,5.2,7.2,20.48,6.05
1990-05-09,37.9,21.6,4.9,7.7,21.37,5.4
1990-05-10,37.4,25.4,4.9,6.9,21.83,6.14
1990-05-11,35.2,26.7,7.9,7.3,16.5,6.2
1990-05-12,36.1,24.6,13.8,10.3,15.625,5.02
1990-05-13,34.6,24.2,11.2,11.2,14.75,3.84
1990-05-14,34.6,23.5,11.4,10.4,15.78,3.64
1990-05-15,34.4,23.7,11.6,11.4,16.3,4.18
1990-05-16,34.8,23.8,13.4,13.4,15.4,5.51
1990-05-17,35.5,24.3,13.3,10.9,11.02,4.3
1990-05-18,35.7,24.7,12.3,5.1,15.65,5.34
1990-05-19,35.5,22.6,7.3,7.7,25.513589743589744,6.78
1990-05-20,34.1,23.3,9.0,8.5,24.9835,6.55
1990-05-21,34.3,23.9,7.9,10.5,24.903026315789475,10.17
1990-05-22,34.9,24.0,8.5,7.7,24.992105263157896,7.06
1990-05-23,34.2,23.2,5.8,11.3,24.906625,6.1
1990-05-24,34.4,24.1,11.1,9.9,24.3,5.04
1990-05-25,36.3,23.0,8.2,5.9,23.075000000000003,4.68
1990-05-26,36.5,23.2,5.3,4.8,21.85,6.54
1990-05-27,33.5,21.0,6.4,3.5,25.914736842105263,6.3
1990-05-28,32.1,23.0,3.6,7.5,25.85679487179487,7.01
1990-05-29,31.8,22.8,2.6,6.0,20.47,8.102820512820513
1990-05-30,32.1,22.6,6.0,2.0,23.73,8.022894736842105
1990-05-31,29.9,21.4,3.1,0.2,26.82,7.970405405405407
1990-06-01,27.4,21.2,7.4,6.3,25.06,9.61
1990-06-02,32.0,21.1,5.8,6.3,28.64,11.06
1990-06-03,31.1,21.8,5.1,9.6,27.79,11.51
1990-06-04,33.2,23.6,6.0,3.6,27.5,8.22
1990-06-05,30.8,23.6,6.6,10.8,26.55,8.78
1990-06-06,32.8,23.5,9.9,6.4,28.16,6.48
1990-06-07,32.1,22.6,7.0,8.0,27.52,6.6
1990-06-08,32.9,23.6,5.4,5.9,25.54,7.82
1990-06-09,33.6,23.5,6.0,0.6,26.43,9.69
1990-06-10,29.1,22.6,3.5,4.5,26.76,11.56
1990-06-11,31.7,21.4,6.2631578947368425,7.2,27.21,7.3
1990-06-12,31.3,23.0,6.347368421052631,1.3,26.76,7.91
1990-06-13,28.3,22.7,5.9,7.1,26.57,8.36
1990-06-14,30.6,25.1,6.2,9.0,27.22,8.925
1990-06-15,31.9,23.7,7.7,2.5,29.09,9.49
1990-06-16,29.2,23.2,5.8,0.3,28.2,8.500857142857143
1990-06-17,28.0,23.1,2.1,1.8,27.68,8.895
1990-06-18,28.9,23.0,4.8,1.1,26.68,8.974705882352941
1990-06-19,28.4,23.6,7.2,2.8,26.02,8.725555555555554
1990-06-20,29.8,23.6,6.3,3.9,26.63,8.713108108108107
1990-06-21,29.9,23.5,10.3,7.7,24.21067567567567,8.953055555555554
1990-06-22,30.3,23.0,9.0,7.7,24.505,11.68
1990-06-23,31.2,23.2,7.6,7.3,19.5,9.65
1990-06-24,30.4,23.6,7.7,3.3,21.02,9.84
1990-06-25,29.5,21.6,3.8,0.1,22.09319444444445,11.56
1990-06-26,26.4,22.2,3.9,1.6,22.688714285714287,10.37
1990-06-27,28.0,22.0,4.6,0.8,17.63,13.32
1990-06-28,26.9,22.3,3.9,0.6,26.74,9.58
1990-06-29,25.9,22.2,1.2,1.3,23.175,10.155
1990-06-30,27.5,22.4,4.1,0.5,19.61,10.73
1990-07-01,26.0,23.0,6.6,0.5,21.37,10.175
1990-07-02,28.5,23.0,5.2,3.1,15.8,9.62
1990-07-03,29.0,21.5,5.9,0.1,14.67,10.76
1990-07-04,25.9,22.2,4.5,7.7,14.83,10.06
1990-07-05,29.1,23.1,6.3,5.6,23.0,9.36
1990-07-06,28.5,22.2,4.1,3.4,12.85,14.75
1990-07-07,28.3,21.6,5.0,8.2,22.57,11.42
1990-07-08,30.2,22.5,4.4,0.5,12.14,13.36
1990-07-09,27.5,21.9,2.8,2.9,16.35,9.05
1990-07-10,27.5,22.2,2.4,2.9,16.525,14.3
1990-07-11,27.8,22.9,5.4,3.8,16.7,12.21
1990-07-12,28.1,22.0,2.4,2.9,21.41,13.54
1990-07-13,27.2,22.0,2.8,6.6,23.64,14.82
1990-07-14,28.2,22.0,3.8,0.4,22.38,14.13
1990-07-15,27.9,22.1,2.8,3.4,23.96,12.09
1990-07-16,28.0,21.6,4.3,0.4,25.54,12.86
1990-07-17,25.3,21.4,3.3,1.3,22.69,10.98
1990-07-18,26.2,22.0,1.8,3.0,18.85,8.08
1990-07-19,27.0,21.7,2.8,0.2,16.57,9.73
1990-07-20,25.4,22.1,1.6,0.1,17.2,11.38
1990-07-21,24.3,21.4,5.2,0.3,10.62,8.34
1990-07-22,25.0,22.1,3.9,3.4,11.645,11.69
1990-07-23,27.2,22.2,3.3,1.5,12.67,10.33
1990-07-24,26.7,20.0,3.4210526315789473,0.0,20.85,13.07
1990-07-25,23.3,21.2,3.426315789473684,8.8,18.27,12.73
1990-07-26,27.6,21.3,5.3,5.7,24.37,7.75
1990-07-27,27.5,21.8,4.2,6.6,21.88,11.784666666666665
1990-07-28,27.6,22.3,6.7,4.3,19.63,12.147121212121212
1990-07-29,27.5,21.3,2.1,3.3,14.5,12.54
1990-07-30,25.2,21.6,2.1,5.5,20.99,12.05
1990-07-31,27.5,21.7,4.7,3.7,23.16,10.07
1990-08-01,27.0,21.6,1.7,0.7,20.77,10.97
1990-08-02,26.1,21.2,1.6,0.2,18.88,13.81
1990-08-03,24.5,20.8,3.8,6.7,23.25,12.24
1990-08-04,28.2,21.5,3.9,3.9,21.07,11.37
1990-08-05,27.2,21.5,2.2,3.9,20.58,12.45
1990-08-06,27.5,21.7,2.7,2.2,17.12,12.53
1990-08-07,27.1,21.5,3.4,1.3,16.23,12.61
1990-08-08,27.1,21.6,4.9,6.2,14.85,10.54
1990-08-09,25.9,21.4,5.45,1.1,14.62,11.954027777777778
1990-08-10,27.9,21.0,6.0,3.7,21.16,11.209722222222222
1990-08-11,28.7,22.0,2.1,5.2,19.61,9.76
1990-08-12,28.4,22.4,4.1,0.3,20.97,8.11
1990-08-13,25.6,21.4,1.2,0.2,14.68,11.42
1990-08-14,25.3,21.4,6.0,4.9,19.76,13.83
1990-08-15,26.9,21.5,5.1,0.4,9.9,13.68
1990-08-16,25.5,21.9,5.7,0.0,14.493529411764705,4.21
1990-08-17,24.1,21.3,1.8,4.3,14.954848484848489,8.685
1990-08-18,26.9,21.5,4.3,4.0,14.363529411764706,13.16
1990-08-19,27.0,21.8,4.8,3.1,12.5,12.73
1990-08-20,27.5,21.8,3.2,0.8,16.93,13.32
1990-08-21,26.6,21.7,2.0,0.6,19.72,10.34
1990-08-22,26.3,21.2,4.1,0.8,22.09,12.48
1990-08-23,26.3,21.6,2.6,0.3,16.65,11.06
1990-08-24,25.1,21.6,4.0,1.9,15.46,9.64
1990-08-25,26.3,21.6,7.1,6.0,17.75,9.74
1990-08-26,27.3,22.0,7.7,6.4,18.89,10.67
1990-08-27,27.3,21.4,4.5,4.0,16.02,11.6
1990-08-28,27.3,20.8,3.0,0.5,18.06,11.42
1990-08-29,26.1,21.0,2.4,1.0,18.75,11.97
1990-08-30,26.7,21.1,3.2,0.5,20.81,12.09
1990-08-31,26.5,21.5,2.5,5.3,18.03,7.95
1990-09-01,27.2,20.5,3.1,8.2,15.25,9.645
1990-09-02,28.6,21.3,7.6,4.9,23.4,11.34
1990-09-03,27.8,21.0,6.6,1.4,14.68222222222222,10.845
1990-09-04,28.0,21.2,3.1,1.4,14.7525,10.35
1990-09-05,27.2,21.2,2.0,0.0,14.22,10.95375
1990-09-06,25.2,21.5,1.4,3.1,18.085,11.64515625
1990-09-07,26.3,20.7,2.6,6.2,21.95,12.96
1990-09-08,27.7,20.7,3.6,7.9,15.94,4.16
1990-09-09,28.3,20.5,4.1,9.7,13.665,12.73
1990-09-10,28.6,20.3,5.1,6.0,11.39,11.86
1990-09-11,27.6,20.1,4.1,9.7,10.8,14.69
1990-09-12,28.2,20.5,4.7,4.2,15.315,12.59
1990-09-13,27.3,20.5,3.5,7.0,19.83,11.37
1990-09-14,28.2,19.2,4.5,9.9,16.21,12.05
1990-09-15,29.4,19.6,4.5,6.3,9.36,9.83
1990-09-16,29.6,19.8,5.1,7.1,9.64,12.19
1990-09-17,28.3,18.3,3.6,6.2,11.45,12.62
1990-09-18,29.6,17.6,3.9,8.3,14.11,10.84
1990-09-19,27.9,18.1,4.9,6.2,17.42,12.49
1990-09-20,29.3,18.2,4.2,7.0,15.93,12.465
1990-09-21,29.7,21.0,4.8,9.3,16.32,12.44
1990-09-22,29.8,20.4,4.8,10.2,13.88,13.77
1990-09-23,30.9,20.9,5.1,10.2,19.625,12.44
1990-09-24,31.0,23.0,5.0,0.1,25.37,10.57
1990-09-25,26.2,21.3,3.6,5.4,25.78,12.34
1990-09-26,27.7,21.3,5.2,4.3,24.39,12.31
1990-09-27,28.3,20.4,4.0,10.1,21.45,11.81
1990-09-28,29.9,20.2,5.3,5.3,16.29,8.95
1990-09-29,28.9,22.1,5.1,7.1,16.25,11.6
1990-09-30,29.8,21.5,4.4,7.9,18.55,11.17
1990-10-01,30.8,21.2,5.4,6.6,18.44,11.28
1990-10-02,30.7,21.2,5.2,9.6,18.33,9.36
1990-10-03,31.2,20.5,6.6,10.4,25.77,12.57
1990-10-04,30.5,19.6,6.9,9.6,21.0,10.24
1990-10-05,30.3,20.1,5.8,8.1,22.48,11.72
1990-10-06,30.8,20.0,5.1,5.9,23.96,9.8
1990-10-07,30.8,21.3,4.5,2.0,19.66,7.88
1990-10-08,30.1,22.2,3.0,1.9,22.53,11.39
1990-10-09,28.0,21.4,4.668421052631579,3.4,13.49,12.61
1990-10-10,29.3,21.7,4.673684210526315,0.1,16.61,13.18
1990-10-11,25.4,21.6,2.3,1.1,18.84,15.99
1990-10-12,25.3,22.0,1.1,5.0,14.855,17.7
1990-10-13,29.2,20.0,5.9,5.0,10.87,9.67
1990-10-14,29.3,19.9,3.0,9.6,18.0,8.77
1990-10-15,30.3,18.2,3.3,9.5,18.95,7.57
1990-10-16,31.3,18.3,5.0,9.9,15.19,8.28
1990-10-17,31.3,14.6,5.7,10.6,17.97,9.17
1990-10-18,31.1,13.5,5.8,10.0,20.05,10.44
1990-10-19,31.2,14.6,4.6,10.0,19.03742857142857,11.71
1990-10-20,31.2,14.6,5.2,9.5,17.51878787878788,6.42
1990-10-21,31.3,14.9,4.8,10.0,14.28,12.72
1990-10-22,31.0,14.9,4.2,10.2,16.66,8.83
1990-10-23,30.7,17.0,5.5,7.4,12.81,8.55
1990-10-24,31.3,19.2,3.7,9.5,13.97,10.19
1990-10-25,32.0,21.6,4.7,1.6,15.81,4.18
1990-10-26,28.0,21.4,3.0,0.2,18.19,5.8
1990-10-27,26.7,21.2,2.5,2.5,20.58,6.22
1990-10-28,28.2,21.2,1.1,6.3,22.06,8.346
1990-10-29,28.9,19.2,2.7,10.0,20.79,7.826176470588236
1990-10-30,29.9,18.8,3.9,10.1,22.71,12.17
1990-10-31,30.5,19.5,3.8,9.2,23.59,7.16
1990-11-01,30.9,20.0,3.0999999999999996,9.2,22.805,7.535
1990-11-02,28.9,16.1,2.4,10.3,22.02,7.91
1990-11-03,29.7,12.8,5.3,10.0,23.46,7.9783823529411775
1990-11-04,28.6,12.0,4.5,9.8,23.14,7.864571428571428
1990-11-05,29.2,12.8,4.0,9.9,21.04,9.63
1990-11-06,30.3,15.2,3.3,8.3,20.62,9.74
1990-11-07,30.7,17.7,2.9,8.0,23.16,6.9350000000000005
1990-11-08,30.8,16.8,3.2,9.0,21.66,4.13
1990-11-09,29.6,14.4,3.3,6.7,21.9,3.7
1990-11-10,29.6,17.1,2.5,6.1,22.84,3.81
1990-11-11,29.7,15.6,3.2,9.0,21.86,7.003289473684211
1990-11-12,30.2,12.6,3.6,9.9,22.54,6.664864864864864
1990-11-13,28.6,11.0,3.2,9.9,21.61,6.1
1990-11-14,28.9,13.3,2.8,9.2,23.24,3.63
1990-11-15,30.9,19.6,3.6,2.8,22.12,6.12
1990-11-16,30.0,21.2,1.6,8.8,21.81,3.73
1990-11-17,31.1,20.4,4.1,6.9,19.81,9.77
1990-11-18,31.1,22.3,3.8,0.7,20.56,9.54
1990-11-19,28.9,21.0,2.0,1.6,20.6,9.31
1990-11-20,26.3,18.9,3.7,7.7,20.74,7.47
1990-11-21,29.3,15.7,3.9,9.6,21.6,5.645
1990-11-22,29.0,13.0,3.7,9.5,20.43,3.82
1990-11-23,27.9,14.7,4.0,9.4,21.21,4.25
1990-11-24,29.2,18.0,3.0,8.5,19.9,7.03
1990-11-25,28.5,18.2,3.1,9.2,21.44,3.3
1990-11-26,29.8,18.6,3.3,8.1,20.23,3.35
1990-11-27,29.5,18.2,3.5,7.6,20.66,2.8
1990-11-28,29.8,19.0,5.0,5.8,18.22,3.35
1990-11-29,30.0,16.7,3.4,9.5,19.24,4.71
1990-11-30,31.2,16.9,3.2,9.4,21.01,5.74
1990-12-01,31.5,17.4,3.2,8.9,20.19,6.69
1990-12-02,31.8,16.6,3.9,8.5,19.37,7.64
1990-12-03,32.0,17.6,2.8,9.4,14.28,7.29
1990-12-04,30.4,18.7,5.3,8.9,16.72,3.25
1990-12-05,29.7,17.0,3.5578947368421048,8.1,19.2,5.357714285714286
1990-12-06,29.7,15.6,3.5421052631578944,9.5,19.04,5.495
1990-12-07,29.2,16.1,2.9,8.8,19.84,5.02
1990-12-08,29.9,15.1,3.6,7.4,19.71,5.651756756756757
1990-12-09,30.1,15.7,3.0,7.8,19.25,5.565789473684212
1990-12-10,30.1,14.3,4.1,8.0,19.135,6.71
1990-12-11,29.5,13.7,3.0,8.3,19.02,5.295000000000001
1990-12-12,29.9,15.6,3.1,8.7,19.3,5.44
1990-12-13,28.6,13.2,3.3,9.5,18.64,5.095882352941176
1990-12-14,27.9,9.6,4.3,9.1,18.95,2.97
1990-12-15,27.7,10.6,3.6,8.8,19.58,3.14
1990-12-16,27.8,12.4,2.8,8.0,19.26,5.296388888888889
1990-12-17,27.8,13.5,2.5,6.3,19.4,5.272142857142858
1990-12-18,27.5,12.5,2.7,8.9,18.97,4.91
1990-12-19,27.3,11.1,3.7,9.6,18.86,7.08
1990-12-20,27.3,10.0,3.3,8.9,18.49,6.75
1990-12-21,27.1,10.2,3.3,9.6,18.18,6.42
1990-12-22,27.7,11.4,3.2,9.7,18.1,4.837432432432433
1990-12-23,27.3,10.8,2.8,9.4,19.32,4.786216216216216
1990-12-24,27.4,9.9,3.4,9.8,18.29,3.86
1990-12-25,26.9,10.4,3.3,8.9,17.81,4.28
1990-12-26,26.9,10.9,3.4,9.8,18.43,3.31
1990-12-27,28.8,10.8,4.1,9.7,17.88,4.54
1990-12-28,28.5,8.5,4.2,9.5,17.75,7.27
1990-12-29,29.1,9.5,3.9,9.2,18.01,4.84
1990-12-30,28.7,11.6,3.5,7.1,18.42,5.87
1990-12-31,27.8,12.5,4.1,9.5,18.75,6.300000000000001
1991-01-01,26.8,8.2,3.4,8.5,18.17,6.73
1991-01-02,27.5,2.8,4.9,9.9,18.81,4.62
1991-01-03,25.2,4.0,6.9,9.5,17.81,5.835
1991-01-04,23.0,5.0,3.5,9.5,18.01,7.05
1991-01-05,26.9,6.7,3.4,9.8,18.04,5.845
1991-01-06,29.1,9.3,2.7,8.9,18.01,4.64
1991-01-07,30.2,11.5,3.8,7.6,17.83,4.28
1991-01-08,31.0,11.4,3.8,8.0,18.54,5.8
1991-01-09,29.7,9.7,3.5,9.7,18.93,5.59
1991-01-10,29.8,9.3,4.3,9.9,18.43,4.721666666666666
1991-01-11,29.9,7.9,3.9,9.8,17.52,4.609999999999999
1991-01-12,29.1,7.1,4.1,9.9,17.39,3.74
1991-01-13,29.0,6.0,3.4,9.7,17.439999999999998,4.09
1991-01-14,28.9,8.7,3.7,9.1,17.49,4.28
1991-01-15,28.9,10.1,2.7,9.0,17.3,4.21
1991-01-16,29.6,11.9,2.8,9.4,14.48,3.14
1991-01-17,31.0,13.2,2.8,9.3,13.38,3.26
1991-01-18,30.8,13.8,3.4,9.7,15.29,3.38
1991-01-19,31.0,12.9,4.2,9.5,16.62,2.88
1991-01-20,29.6,13.5,4.7,8.7,12.42,3.94
1991-01-21,30.3,14.0,3.0,9.4,15.48,4.11
1991-01-22,31.4,14.3,3.9,9.6,10.78,6.15
1991-01-23,31.9,14.1,2.9,9.6,16.88,3.66
1991-01-24,32.3,13.8,4.1,9.9,16.32,3.05
1991-01-25,33.4,14.6,4.0,9.9,16.13,4.04
1991-01-26,32.5,15.0,3.3,9.6,17.88,4.05
1991-01-27,31.1,12.4,4.9,9.9,15.38,3.89
1991-01-28,31.9,11.4,6.0,10.1,17.13,3.7
1991-01-29,32.4,9.6,4.9,10.4,18.59,4.1
1991-01-30,33.1,10.1,4.6,10.2,18.13,4.85
1991-01-31,32.1,10.8,4.4,9.9,16.284736842105264,5.25
1991-02-01,32.6,11.2,4.5,10.2,16.50486842105263,5.19
1991-02-02,32.4,7.0,5.7,10.3,18.21,3.5
1991-02-03,29.6,6.3,5.1,10.2,17.48,3.17
1991-02-04,30.9,9.0,4.7,10.2,19.1,3.56
1991-02-05,30.1,10.1,5.6,10.2,19.49,2.5
1991-02-06,33.9,11.7,5.6,9.9,19.32,4.35
1991-02-07,33.1,13.2,5.0,9.6,19.725,4.87
1991-02-08,32.9,14.2,4.6,9.3,20.13,4.49
1991-02-09,33.2,14.7,4.6,9.6,19.32,4.94
1991-02-10,34.3,15.0,4.7,9.2,19.2,4.33
1991-02-11,33.3,14.3,4.6,10.2,19.48,3.99
1991-02-12,32.1,10.6,6.7,10.4,20.16,4.7
1991-02-13,33.3,11.3,6.9,10.5,20.55,4.82
1991-02-14,32.8,10.2,4.7,10.3,20.49,4.64
1991-02-15,32.3,11.8,5.0,9.8,20.3,4.44
1991-02-16,33.6,12.2,5.1,10.2,19.98,3.7
1991-02-17,32.9,10.6,6.2,10.3,20.35,4.19
1991-02-18,31.4,8.3,6.9,10.3,18.16078947368421,3.41
1991-02-19,31.5,9.4,6.3,10.3,18.01,2.89
1991-02-20,33.4,13.1,5.7,9.5,18.23263157894737,2.84
1991-02-21,34.1,13.4,3.8,9.7,19.08,2.75
1991-02-22,34.3,15.8,8.9,10.2,19.215,3.21
1991-02-23,33.9,13.8,6.5,10.2,19.35,3.67
1991-02-24,35.7,13.0,6.0,10.2,18.44,3.16
1991-02-25,34.5,17.2,5.9,8.8,19.55,2.38
1991-02-26,33.7,16.0,7.1,8.8,19.87,2.47
1991-02-27,31.5,12.2,7.8,10.4,20.04,3.54
1991-02-28,32.3,10.5,8.0,10.6,19.86,4.25
1991-03-01,31.8,11.8,7.5,10.0,19.68,4.96
1991-03-02,32.9,13.2,5.1,9.8,19.21027777777778,5.26
1991-03-03,35.4,15.4,6.6,10.1,19.76722222222222,5.08
1991-03-04,35.6,15.2,6.8,10.3,19.922027027027028,5.047000000000001
1991-03-05,34.9,11.4,8.4,10.2,19.635416666666668,5.0538235294117655
1991-03-06,33.7,14.3,7.4,9.8,19.819324324324324,5.245
1991-03-07,34.3,13.4,7.0,9.5,19.862894736842104,5.354428571428572
1991-03-08,33.8,13.6,7.3,9.5,19.93791666666667,5.543472222222223
1991-03-09,35.4,14.6,5.5,10.0,19.93014285714285,5.560571428571428
1991-03-10,36.7,15.8,7.3,9.8,19.97040540540541,4.96
1991-03-11,36.3,15.0,8.5,9.6,20.442702702702704,4.73
1991-03-12,36.3,13.2,8.6,9.9,20.635428571428573,5.31
1991-03-13,35.8,14.5,7.8,10.2,21.154571428571423,4.875
1991-03-14,34.9,12.3,5.1,10.2,21.01333333333333,5.017121212121212
1991-03-15,35.5,14.4,7.2,9.4,20.97828571428571,5.193823529411765
1991-03-16,35.6,14.9,7.6,10.1,20.91189189189189,5.70875
1991-03-17,36.6,13.9,9.1,9.8,21.22421052631579,5.4290540540540535
1991-03-18,37.9,16.0,7.5,9.7,21.05871794871795,4.09
1991-03-19,38.1,16.8,8.0,9.2,21.19,3.84
1991-03-20,38.1,17.1,7.0,8.8,21.65472972972973,6.64
1991-03-21,37.1,18.1,7.4,10.1,21.8322972972973,4.84
1991-03-22,35.6,16.6,8.1,9.8,21.587916666666665,3.73
1991-03-23,34.1,13.2,8.4,10.2,21.32694444444444,3.01
1991-03-24,35.8,13.7,8.6,10.3,21.32694444444444,5.5025
1991-03-25,35.4,14.8,7.0,10.0,21.51606060606061,5.21671875
1991-03-26,35.4,15.9,6.4,9.6,23.86,4.48
1991-03-27,37.7,17.4,7.3,10.1,24.98,4.37
1991-03-28,38.8,22.5,8.0,8.4,24.58,4.84
1991-03-29,39.3,21.0,9.4,8.6,25.7,3.74
1991-03-30,39.6,22.2,8.3,6.2,19.84,6.01
1991-03-31,39.4,21.0,6.0,8.3,25.07,5.37
1991-04-01,38.9,22.4,7.6,8.6,23.14,4.79
1991-04-02,38.4,22.4,7.1,6.1,21.58216216216216,4.74
1991-04-03,36.6,20.1,5.6,8.6,22.005675675675672,4.91
1991-04-04,35.4,19.6,6.2,4.1,22.580270270270272,3.88
1991-04-05,32.0,19.8,2.8,7.6,24.98,3.92
1991-04-06,31.9,19.4,3.9,5.1,24.36,4.1
1991-04-07,27.2,17.6,5.0,9.5,22.57,4.28
1991-04-08,33.1,16.3,5.4,10.4,24.34,5.35
1991-04-09,35.4,16.2,7.9,10.4,24.31,5.824999999999999
1991-04-10,35.3,16.5,8.9,10.1,23.38,6.3
1991-04-11,36.7,17.1,7.7,9.9,20.67,5.59
1991-04-12,36.0,17.2,7.5,10.9,19.82,6.26
1991-04-13,36.8,19.0,9.7,11.1,19.11,9.72
1991-04-14,37.7,19.1,7.5,10.9,23.36,7.09
1991-04-15,38.3,20.3,8.2,10.8,23.95,5.18
1991-04-16,38.7,20.9,7.2,10.6,25.94,4.75
1991-04-17,37.7,19.6,8.6,10.4,23.87846153846154,4.72
1991-04-18,39.7,19.7,10.2,10.5,23.411184210526315,5.79
1991-04-19,40.2,18.6,9.6,11.1,23.221052631578942,5.98
1991-04-20,39.2,20.8,10.6,11.2,25.71,5.6
1991-04-21,38.1,18.4,7.5,11.6,25.22,7.07
1991-04-22,38.4,15.7,11.1,11.7,25.8,6.92
1991-04-23,36.3,16.0,9.9,11.1,25.85,10.07
1991-04-24,38.6,20.2,3.6,10.85,26.02,8.29
1991-04-25,38.9,22.6,9.1,10.6,26.9,9.45
1991-04-26,38.3,22.9,8.1,10.7,25.95,8.71
1991-04-27,37.7,20.2,9.9,10.7,26.52,7.07
1991-04-28,39.3,23.1,12.2,10.5,26.1,8.97
1991-04-29,38.5,23.6,7.1,10.2,25.75,10.6
1991-04-30,36.6,23.0,9.4,11.2,26.55,5.92
1991-05-01,36.2,22.4,10.1,11.7,26.14,7.34
1991-05-02,34.8,21.4,7.6,11.6,25.86,7.76
1991-05-03,35.2,20.6,10.0,11.4,25.4,7.97
1991-05-04,36.6,22.0,9.2,11.2,25.67,6.21
1991-05-05,37.5,21.4,9.6,11.0,25.56,7.15
1991-05-06,36.8,22.2,9.3,11.1,24.98,6.04
1991-05-07,35.3,21.2,8.3,11.6,24.5,5.85
1991-05-08,35.4,21.7,9.9,11.5,25.57,6.08
1991-05-09,37.4,21.4,9.7,11.1,25.96,7.185
1991-05-10,37.3,22.3,8.9,10.9,24.9,8.29
1991-05-11,36.5,20.8,9.2,11.0,24.99,6.4
1991-05-12,39.8,24.3,10.2,8.6,24.56,6.18
1991-05-13,39.9,18.5,15.5,9.9,25.7,7.6
1991-05-14,38.8,22.3,6.6,10.8,26.84,5.47
1991-05-15,40.3,23.4,9.8,8.4,26.64,5.26
1991-05-16,40.2,25.2,6.7,8.0,28.66,5.81
1991-05-17,39.7,26.2,8.3,10.0,28.04,5.69
1991-05-18,37.3,23.8,10.1,8.1,26.82,5.91
1991-05-19,37.2,21.5,9.8,11.1,26.76,6.455
1991-05-20,40.3,23.9,12.5,11.0,27.06,7.0
1991-05-21,37.9,23.0,9.0,9.8,26.15,6.71
1991-05-22,40.6,25.1,10.3,9.5,24.06,7.32
1991-05-23,37.4,25.4,9.3,11.2,27.1,7.39
1991-05-24,38.7,21.5,11.2,10.8,27.19,7.669615384615385
1991-05-25,38.4,23.3,8.4,11.1,28.03,7.768157894736842
1991-05-26,34.3,22.6,10.0,11.2,28.24,4.81
1991-05-27,41.5,23.8,11.6,6.9,26.39,6.07
1991-05-28,35.5,21.7,6.5,7.0,26.57,6.46
1991-05-29,38.0,22.1,6.5,6.0,24.91,6.5600000000000005
1991-05-30,38.5,21.7,10.9,9.5,25.3125,6.66
1991-05-31,37.8,23.8,8.4,10.6,25.131315789473685,5.66
1991-06-01,39.0,24.5,10.0,8.0,25.054722222222225,5.54
1991-06-02,41.2,27.2,9.8,7.3,18.92,6.74
1991-06-03,38.9,19.8,14.2,10.8,20.83,7.88
1991-06-04,34.1,21.9,7.7,8.0,21.17,7.455
1991-06-05,35.9,25.4,9.0,3.1,25.1,7.03
1991-06-06,33.0,22.2,5.8,2.4,26.26,8.390526315789474
